973pb0298c01,1.25
3626bpb0195,0.54
crssprt02pb07,2.5
48648cx1,31
48642,23.22
4066pb225,8
4066pb226,8
4066pb227,8
4066pb228,8
4066pb229,8
4066pb230,8
42104cx02,80
44688,22.31
6290c01,24.04
6292,15.86
74957c01,12.39
4107415,5
3723stk01,?
4132571,48
3151stk01,1
22909,8
3201stk01,1
6474pb06,8
47314,2.85
47315,3.34
clikits042,0.32
47301,4.34
31212pb02,23
47309,3
47319,2.06
6281c01,26
31110pb007,13
clikits022ac01,0.2
2290,3.5
Pepper,155
Chili,155
Indie,155
6890pb02c02,260
6891pb02c02,230
850c01,9
3966,7
4182739,?
6410,6
Scalabridlec01,2
duptrain02,75
33192,18
6405,7
6406apb01,20
6406bpb01,16.5
6405c01,30
6405c02,23.5
clikits046,0.1
clikits022bc01,0.22
clikits022bc02,0.22
clikits049,1.01
32195a,1.82
5306ac015,2.7
8479bar01,62
clikits050pb01,0.19
48343pb01,5
clikits051,0.01
4030stk01,3.18
3211stk01,1
x772px5,1.47
Scalaskipole,1
x967pb02,1
x1pb02,1
x1pb03,1
Scalashortrod,1
4695,?
3068pb40,0.5
3068pb41,0.5
3245apx2,1.6
47674,23.71
47675,9
47676,7.33
73590c01b,0.65
31345c01,34
6821b,310
30650pb02,15
4247pb03,3.51
dupcarbody01,?
3982,27
dupwheel02c01,13.5
31258,32
4066pb231,8
48036,14.25
48647,11.47
48026,16
4216437,21.2
4066pb232,8
dupcarbody03,97
clikits052,92.05
clikits053,0.12
clikits054,0.28
clikits055,0.48
clikits056,0.82
clikits057,0.49
clikits058,0.21
4216597,47.4
31205,35.9
31202pb02,13.54
x772px3,1
Scalabathtowel,2
Scalahaycloth,6
4128423,48
dupcarbody04,29
dupboat01pb01,27
clikits059,0.23
clikits060,0.35
71294b,570
40703a,14.24
40703b,17.84
40697a,19.72
40711a,8.64
31215,19.2
40709,10.1
4182767,2.6
dupvan,62
2166c01,32
4066pb235,8
4066pb234,8
4066pb233,7
4198px4,14
x1108,28.36
x978,23
31067,10
31072,50
30030pb01,103
x799,3.5
bb0145c05,0.29
bb0145c09,0.53
bb0145c12,0.71
x467c12,1
31248c01,15
3108stk01,1.2
belvskirt10,2.3
clikits061,0.02
clikits062,0.15
clikits063pb01,0.03
4107414,10
x967pb03,1
duphen1pb01,8
x1334,8
6345,17
31363c03pb01,29
31363c02pb04,29
23146c01,2.79
x841,0.92
30646b,9.2
bb0003pb01,4
45402px1,13
3176c01,1.62
4198pb03,14
4198pb04,14
4198pb05,14
4198pb06,14
4198pb07,14
4198pb08,14
4066pb240,7
4066pb241,8
3664pb02,9.5
31110pb008,13
31111pb012,23.5
31111pb013,23.5
31111pb014,23.5
clikits065pb01,0.07
clikits064pb01,0.14
clikits066pb01,0.13
clikits067,2.02
clikits068,4.1
clikits069,19.53
2350b,5.86
31453pb01,29
48646c01,5
4220205,63.4
40647,27
31193pb02,8
6679,18
40625cx1,51
2244cx1,62
40631pb01,31
2655c01,0.63
2655c02,0.75
31363pb07,29
clikits072,3.26
clikits073,0.82
clikits074,0.68
clikits075,0.81
30144pb014,6.73
33173,1
Buckbeakc01,17.25
48812,2.54
2350c,6.8
3010pb046,1.64
3009pb047,2.42
crssprt02pb15,2.5
8839stk01,?
973pb0300c01,1.3
973pb0300c02,1.25
973pb0302c01,1.25
973pb0303c01,1.25
973pb0282c02,1.25
973pb0306c01,1.25
973pb0307c01,1.25
970c09pb04,1.16
970c02pb05,1.16
973bc01,1.4
3626bpb0196,0.54
clikits076pb01,0.28
45406c01,9.5
30144pb015,6.73
3068bpx17,0.45
31111pb015,23.5
3001pb017,2.32
50687,0.87
4120945,48
4132569,48
33009pb002,0.82
3068bpb0059,0.45
6201px1,11
30650pb03,15.07
30650pb04,15.22
4537,22
48284,1.88
3960pb009,1.19
3001pb018,2.32
4066pb236,8
4624c01,0.61
6248c01,2.7
clikits077,4.24
970c00pb0012,1.16
973pb0312c01,1.25
973pb0309c01,1.25
3678bpx1,2.12
clikits006pb01,0.38
3678bpb006,2.12
clikits078,0.6
clikits006pb02,0.36
clikits013apb01,0.22
6391,58
8389stk01,0.58
2446pb20,0.52
2446pb21,0.52
72092,4.11
50373,2.68
6582c01,19.4
3200stk01,1
3626bpb0262,0.54
3626bpb0261,0.54
3220stk01,1
22969c01,181.55
4266c01,19.39
4266c02,28
3739c01,47.39
22969c02,181.55
2903c01,29.84
6014bc01,2.5
6014ac01,3.2
30027ac01,1.14
30027bc01,1.14
32197c01,67
2998c01,69.5
32077c01,45.85
2996c01,59
6580c01,17.5
bb0096pb03,4
973pb0310c01,1.25
973pb0163c02,1.25
973pb0311c01,1.25
973pb0313c01,1.25
973pb0314c01,1.25
973pb0315c01,1.25
973pb0316c01,1.25
973pb0317c01,1.3
973pb0319c01,1.25
3482c01,2.35
4624c02,0.72
42610c01,1.17
30155c01,2.12
4022stk01,3
4002stk01,2
44292c01,17.62
44292c02,16.6
44336pb02,95
8375stk01,2.1
4273a,0.2
970c02pb04,1.16
6923b,28
33271,8
6942foam,1
4107419,34
33077,24
4760c01pb03,18
41896c01,40.4
4066pb237,8
4066pb238,8
6595c01,29
2695c01,14.38
2994c01,6.38
6595c02,25
30285c01,8.18
8808stk01,0.25
bb0236ac01,1
bb0236bc01,?
3900pb02,0.26
3069bpb0038,0.26
48316c01,100.5
4624c03,2.6
x655c03,119.5
30187c05,13.5
3039px20,1.15
47720,1.75
4594px1,3
2431px24,0.53
7745stk01,?
196926,7
7740stk01,5
6932c01,3.2
sc003c,0.2
42236px1,3
42235,5
42092c01,10
42234,5.5
belvskirt11,2.85
3678b,2.09
32057c01,24.74
4853stk01,0.7
4854stk01,0.63
47508,6.8
3297px23,2.57
73436c03,3.5
47507,8.1
4855stk01,0.66
3068bpb0008,0.45
4856stk01,1.64
48729,0.17
48723,0.5
973px335c01,1.25
x547u,3.18
4857stk01,1.17
3297px24,2.67
4107416,10
973c31,1.3
6442pb02,7.5
970c00pb0027,1.16
4752stk01,0.4
973pb0321c01,1.25
31193pb03,7.44
973pb0323c01,1.25
973pb0320c02,1.25
973pb0324c01,1.25
47506,9
48092,2
3070bpb007,0.13
44772,15.4
44771,23.53
44524,15
2322,14
42404c01,94
42405,8
6464c01,50
6463c01,50
6459,39
6467,9
6440,26
6470,4
4567c01,38
bb0146,4
8362stk01,1.17
4757stk01,0.36
47974,6.8
47543,9.84
4740pb002,0.3
4648,76
44375apb02,2.64
4647,95
4646,35
4649,26
4664,60
48336,0.54
6469,4
6472,16
44772c01,39
pri020,26.5
44343pb01,95
3135c01,2.5
973pb0325c01,1.3
970c63pb01,1.16
3626bpb0197,0.54
3626bpb0198,0.55
3626bpb0199,0.54
3626bpb0200,0.54
3626bpb0201,0.54
973pb0326c01,1.25
973pb0327c01,1.33
48724,0.25
973pb0328c01,1.25
3626bpb0202,0.54
3626bpb0203,0.54
3626bpb0204,0.54
3626bpb0205,0.54
3626bpb0206,0.54
3626bpb0207,0.54
973pb0329c01,1.25
3626bpb0208,0.54
2879stk01,0.5
5909stk01,0.5
5948stk01,0.5
4758stk01,0.71
2431pb022,0.53
6360,45
2205,10
31067pb01,10
31072c01pb01,70
31072pb01,60
31072c01,70
2332c02,24.56
4253c02,22
4744pb18,4.05
740,1540
2538a,5.85
2538b,5.5
2537a,9.35
2537b,9.58
31303,25
31304c01pb01,42
31304c01pb02,20
973pb0330c01,1.3
973pb0298c02,1.3
48457,0.3
49193,0.28
973pb0332c01,1.25
973pb0333c01,1.25
973pb0334c01,1.25
973pb0335c01,1.25
973pb0336c01,1.25
3626bpb0209,0.54
973px149c02,1.25
31077,20.96
973pb0338c01,1.25
973pb0339c01,1.25
973pb0340c01,1.25
4860c01,25
4860c03,24.93
4860c02,25
3137c01assy2,3.85
3137c01assy1,4
3137c02assy1,4.5
122c01assy2,3.8
122c01assy1,2.8
122c02assy1,2.8
122c02assy2,2.5
4665,9
7715stk01,?
3069bpb0002,0.26
973pb0341c01,1.25
973pb0342c01,1.25
3626bpb0211,0.54
4346pb02,0.8
2161c02,21.16
8386stk01,2.86
dup002,34
dup001,32
981982,0.31
40648,16.2
x1028c01pb01,65
3087cdb01,?
33086,36
27b,0.6
dupbaseold,64.93
31177,76
4542,7
40633c04,?
4066pb199,8
31110pb009,13
duppanel,14.83
31174c02,58
3008px19,3.21
30602pb025,1.01
30602pb026,0.97
42602pb04,10
47456,1
47501,0.55
8446stk01,1.05
2903c02,34
3046b,1.11
3626bpb0212,0.54
30190c01,2.8
30187b,4.5
30187a,4.5
3011pb006,12.33
3437pb018,6.39
31111pb016,24
4066pb179,8
3011pb007,12
3011pb008,12
2032,29
4066pb180,8
31193pb04,8
2235pb01,47.6
44716,4.8
8363stk01,?
x837,6.6
42254,47
42248,35
42250,58
3284cdb01,?
3437pb019,6.39
3437pb017,6.39
10000,23
44212c01pb01,56
6386stk01,1.28
6428,4
48989,1.22
4504stk01,2.8
47543pb01,9.84
3960pb010,1.19
1750stk01,0.2
31111pb017,23.5
4066pb020,8
970c88,1.16
970c85,1.16
973pb0343c01,1.25
3626bpb0213,0.54
973pb0344c01,1.25
973pb0305c02,1.25
6311,32
42022pb09,1.8
42022pb08,1.8
590stk01,?
973px9,0.82
973px20,0.82
973pb0066,0.82
973px138,0.82
973pb0074,0.82
973p4b,0.82
973px125,0.82
973p4d,0.82
973px36,0.82
973pb0249,0.82
973px113,0.82
973px130,0.82
973pb0004,0.82
973pb0105,0.82
973px133,0.82
973pb0063,0.82
973pb0062,0.82
5220stk01,2
3965,10
2158c01,15
30647pb06,2
30647pb07,2
973px189,0.82
973px150,0.82
71610pb01,108
4189503,23.02
2222,12.53
367a,52
bb0160pb01,229
33048,2.29
44843,4.9
x838,2.6
2495c01,1.85
4719,1.54
2807,0.14
30144pb016,6.73
1831.2stk01,1
10152stk01,2.6
31157,50
6433,82
32533pb665,2.01
6432,84.69
10152stk02,3.8
10152stk03,1.6
4101599,158
10151stk01,0.5
4592c05,0.16
bab001,48
30601pb03,2
30603pb14,0.7
30603pb15,0.7
30603pb16,0.7
30603pb17,0.7
30602pb028,1
30602pb029,1
3664,9.49
4493c01pb01,14
6293c01,171.6
6272c01,171
973pa2,0.82
973pb0043,0.82
973pb0281,0.82
973pb0391,0.82
973pa7,0.82
973pa6,0.82
973pa1,0.82
973px190,0.82
973pb0042,0.82
973pa8,0.82
973paa,0.82
973pa4,0.82
973px181,0.82
973px182,0.82
973pb0273,0.82
973px183,0.82
973px178,0.82
973px184,0.82
973px188,0.82
973pb0293,0.82
973px185,0.82
973px180,0.82
973px187,0.82
973pb0219,0.82
973pb0053,0.82
973pb0052,0.82
973px139,0.82
973pb0221,0.82
973pb0121,0.82
973pb0220,0.82
973pb0071,0.82
973pb0103,0.82
973p7b,0.82
973p7a,0.82
973pa5,0.82
973px90,0.82
973px35,0.82
973px120,0.82
973px137,0.82
973px116,0.82
973px115,0.82
973px119,0.82
973px118,0.82
973pn0,0.82
973pn1,0.82
973px14,0.82
973pb0240,0.82
973px3,0.82
973px4,0.82
973pb0259,0.82
973px98,0.82
973px96,0.82
973px97,0.82
973pb0110,0.82
973pb0011,0.82
973px149,0.82
973pb0161,0.82
973pb0160,0.82
973px152,0.82
973pb0060,0.82
973px175,0.82
973px151,0.82
973pb0055,0.82
973px24,0.82
973pb0059,0.82
973px176,0.82
973px112,0.82
973pb0260,0.82
973pb0192,0.82
973px5,0.82
973pb061,0.82
973pb0096,0.82
973pb0258,0.82
973px79,0.82
973p8b,0.82
973px101,0.82
973pb0012,0.82
973px143,0.82
973pb0070,0.82
973pb0268,0.82
973px57,0.82
973px80,0.82
973px81,0.82
973px165,0.82
973px64,0.82
973px171,0.82
973px155,0.82
973px75,0.82
973px154,0.82
973px166,0.82
973px167,0.82
973pb0086,0.82
973pb0085,0.82
973px66,0.82
973pb0190,0.82
973px172,0.82
973pb0197,0.82
973pb0299,0.82
973pb0322,0.82
973pb0117,0.82
973pb0282,0.82
973pb0262,0.82
973pse,0.82
973pb0247,0.82
973pb0271,0.82
973psk,0.82
973pb0270,0.82
973ps5,0.82
973px84,0.82
973px160,0.82
973px159,0.82
973px82a,0.82
973px83,0.82
973ps7,0.82
973px59,0.82
973psq,0.82
973px156,0.82
973px145,0.82
973px58,0.82
973px88,0.82
973psc,0.82
973px158,0.82
973px157,0.82
973ps3,0.82
973px54,0.82
973px55,0.82
973px56,0.82
973pb0089,0.82
973pb0058,0.82
973pb0057,0.82
353,299
x145c02,20.3
x146c02,30.1
x147c02,21.4
1650stk01,?
30152c02,0.44
40697b,21
522pb001,0.18
30600pb01,2.98
30600pb02,2.98
30600pb03,2.98
30600pb04,2.98
30600pb05,2.98
30600pb06,2.98
30600pb07,2.98
3626bpb0214,0.54
3626bpx276,0.54
606stk01,?
6250,3.67
6250pb01,3.67
4493c01pb02,13.17
2490pb04,5.17
48495,0.32
48494pb01,0.62
48494pb03,0.62
48494pb02,0.62
48494pb04,0.62
48494pb05,0.62
bb0148,1.8
48080,1.72
48079,1.8
48081,2.1
48141,2
bb0153pb01,4.2
bb0153pb02,4.3
bb0153pb03,4.2
bb0153pb04,4.32
bb0153pb05,4.25
47469,2.62
47471,2.04
47470,2.41
47472,1.67
bb0162,2.15
48485,0.55
48486,0.43
48488,0.57
48487,0.47
48489,0.5
2587pb01,0.77
2587pb02,0.77
2587pb03,0.77
2587pb04,0.77
2587pb05,0.77
47459,2.13
47463,2.04
47461,2.25
47460,1.71
47462,2.85
bb0158,3.2
973c33,1.25
973c34,1.25
973c35,1.25
973c36,1.25
970c89,1.16
973pb0346c01,1.25
973pb0347c01,1.25
2490pb05,5.17
30271pb01,215
44513,71
44534,3.22
44519,4.25
44535,3.88
44515,6
44594,12
44718,87
44595,26
44526,126
3626bpb0216,0.54
3626bpb0217,0.54
3626bpb0218,0.54
3626bpb0219,0.54
3626bpb0220,0.54
3626bpb0221,0.54
3626bpb0222,0.54
2335pb006,0.5
3069bpb0039,0.26
2454px7,3.49
47457pb01,0.76
47457pb02,0.76
41855pb11,0.75
47457,0.76
47477c01pb01,26.3
47477c01pb02,26
47477c01pb03,26.18
47477c01pb04,26.25
47477c01pb05,25.94
30516c01,8
30516c02,7.9
7727stk01,?
4911c02,15
2634c01,5.45
4447c01,4.2
2377c01,1.1
47458,0.44
47432,3.5
47455,0.9
47431,3.91
47430,3.8
47452,2.8
47454,3.48
47474,0.64
x845,3
47847pb001U,6.5
3068bpb0071,0.45
4746stk01,0.9
3069bpb0091,0.26
3626bpb0091,0.54
973pb0348c01,1.25
x1027,4.5
47674c01,40.4
973pb0351c01,1.33
973pb0351c02,1.25
973pb0349c01,1.3
970c00pb0017,1.16
970c00pb0037,1.2
970c00pb0034,1.16
3626bpb0090,0.54
42061pb05,5.25
42060pb05,5.25
47712,1.6
47713,1.6
48201,60.14
48138,31
48287,15.46
48411,31.69
49465,26.02
48138pb01,31
48138pb02,31
33080,128
4066pb242,8
4215pb021,2.28
4215pb022,2.3
31068,11.98
3009pb048,2.42
3009pb049,2.42
3008pb024,3.21
crssprt02pb44a,2.42
3001oldpb05,2.32
3004pb023,0.83
3622pb009,1.3
3622pb010,1.33
3755pb03,4.99
3010pb047,1.5
2513pb06,2.1
2513pb07,2.1
4532apb01,2.5
6259pb001,3.5
3822pb006,0.6
3821pb006,0.6
73436c01pb02,3.55
73436c01pb01,3.55
73435c01pb01,3.55
4071pb01,7.56
2873pb02,1.03
2873pb03,1.1
2336pb02,3.7
4864apb006L,0.96
4864apb006R,0.96
2362apb06,1.15
4215apb09,2.5
4215pb028,2.5
4215pb027,2.4
4209pb02,2.5
2340pb007,1.64
2340pb011,1.64
2340pb010,1.64
2340pb013,1.64
2340pb012,1.64
2340pb009,1.64
2340pb008,1.64
3479pb02,1.2
4867pb06,5
32084pb001,8.24
4266pb01,4.9
4347pb01,4.2
4347pb02,4.2
2337pb01,4.26
2620pb01,4.7
6152apb02,3.58
6152apb01,3.58
48492,1.6
3004pb024,0.83
4070pb01,0.37
4070pb02,0.37
6081pb001,2.49
2873pb04,1.06
4865pb007,0.48
4864apb002,1.1
3298pb029,1.27
3939pb01,3.32
4460apb001L,1.74
4460apb001R,1.74
3747apb01,1.6
2341pb01,0.96
2341pb02,0.96
3660pb004,1.25
2744pb001,2.2
3069bpb0025,0.26
3069bpb0026,0.26
2431pb013,0.53
4162pb002,1.06
3068bpb0009,0.45
3068bpb0027,0.45
2399pb01,2.81
2483pb02,4.75
3479pb03,1.2
4493c01pb03,13.17
48933,2
48933pb001,2.1
3070bpb008,0.13
3008pb025,3.21
4864a,1.03
2362a,1.3
5944stk01,0.5
5944stk02,0.5
5943stk01,0.22
5943stk02,0.5
6309,2.8
6309p01,2.8
6309p02,2.8
6309p03,2.8
6309p04,2.8
6309p05,2.8
6309p06,2.8
6309p07,2.8
6309p08,2.8
6309p09,2.8
6309p0a,2.8
6309p0b,2.8
6309p0c,2.8
6309p0d,2.8
6309p0e,2.8
6309p0f,2.8
6309p0g,2.8
6309p0h,2.8
6309p0j,2.8
6309p0k,2.8
6309p0m,2.8
6309p0n,2.8
6309p0q,2.8
6309p0r,2.8
6309p0s,2.8
6309p0t,2.8
6309p0u,2.8
6309p0v,2.8
6309p0w,2.8
6309p0x,2.8
6309p0y,2.8
6309p0z,2.8
6309p10,2.8
6309p11,2.8
6309p12,2.8
6309p13,2.8
6309p14,2.8
6309p15,2.8
6309p16,2.8
6309p17,2.8
6309p18,2.8
973px179,0.82
973pb0097,0.82
973px168,0.82
973pb0233,0.82
973pb0064,0.82
973pb0022,0.82
973pb0044,0.82
973px122,0.82
973pb0025,0.82
973p73,0.82
973pb0100,0.82
973px177,0.82
973pb0010,0.82
973pb0253,0.82
973pb0344,0.82
973px86,0.82
973pb0087,0.82
973px303,0.82
973pb0305,0.82
973ps4,0.82
973px163,0.82
973px41,0.82
973px42,0.82
973px43,0.82
973px162,0.82
973px53,0.82
973px105,0.82
973px107,0.82
973px106,0.82
973px104,0.82
973px103,0.82
973px161,0.82
973px186,0.82
973pac,0.82
973pab,0.82
973pb0013,0.82
973pb0288,0.82
973px331,0.82
973pb0341,0.82
973pb0072,0.82
973pb0212,0.82
973pb0272,0.82
973pb0342,0.82
973pb0223,0.82
973pb0295,0.82
973pb0023,0.82
973pb0051,0.82
973px270,0.82
973pb0307,0.82
973px320,0.82
973ps2,0.82
973pb0306,0.82
973px191,0.82
973px323,0.82
973psn,0.82
973px89,0.82
973psa,0.82
973px70,0.82
973pb0191,0.82
973px69,0.82
973pb0266,0.82
973bpb146,0.8
973bpb154,0.8
973bpb183,0.8
973bpb151,0.8
973bpb148,0.8
973bpb138,0.8
973bpb224,0.8
973bpb141,0.8
973bpb181,0.8
973bpb182,0.8
973bpb131,0.8
973bpb136,0.8
973bpb135,0.8
973bpb133,0.8
973bpb185,0.8
973bpb149,0.8
973bpb282,0.8
973bpb132,0.8
973bpb144,0.8
973bpb145,0.8
973bpb186,0.8
973bpb140,0.8
973bpb184,0.8
973bpb225,0.8
973bpb158,0.8
973bpb178,0.8
973bpb179,0.8
973bpb157,0.8
973bpb180,0.8
973bpb188,0.8
973bpb155,0.8
973bpb156,0.8
973bpb189,0.8
973bpb150,0.8
973bpb143,0.8
973bpb134,0.8
973bpb153,0.8
973bpb139,0.8
973bpb137,0.8
973bpb187,0.8
973bpb142,0.8
973px26,0.82
973pb0243,0.82
973pb0348,0.82
973pb0349,0.82
973pb0351,0.82
973pb0309,0.82
973pb0129,0.82
973pb0314,0.82
973pb0315,0.82
973pb0313,0.82
973pb0335,0.82
973pb0311,0.82
973pb0162,0.82
973pb0163,0.82
973pb0164,0.82
973pb0343,0.82
973pb0319,0.82
4066pb243,8
4066pb244,8
4066pb245,8
8251stk01,0.5
2334c02pb02,18
973px67,0.82
973pb0056,0.82
973px18,0.82
973pb0242,0.82
973px335,0.82
973pb0034,0.82
973pb0007,0.82
973px173,0.82
973pb0005,0.82
973pb0193,0.82
973px78,0.82
973px78a,0.82
973px77,0.82
973pb0328,0.82
973pb0285,0.82
973pb0326,0.82
973pb0324,0.82
973pb0330,0.82
973pb0287,0.82
973pb0323,0.82
973pb0325,0.82
973pb0291,0.82
973pb0284,0.82
973pb0334,0.82
973pb0329,0.82
973pb0310,0.82
973pb0321,0.82
973pb0298,0.82
973pb0239,0.82
973pb0289,0.82
973px153,0.82
973pb0009,0.82
973px63,0.82
973px128,0.82
973px30,0.82
973pb0008,0.82
973px127,0.82
973px8,0.82
973px28,0.82
973p83,0.82
973px32,0.82
973px1,0.82
973pb0320,0.82
973pb0333,0.82
973pb0069,0.82
973pb0014,0.82
973pb0256,0.82
973pb0255,0.82
973pb0024,0.82
973pb0101,0.82
973px19,0.82
973pb0283,0.82
973pb0248,0.82
973pb0290,0.82
973px46,0.82
973px45,0.82
973px47,0.82
973px44,0.82
973p4n,0.82
973px21,0.82
973pb0092,0.82
973pb0093,0.82
973p4q,0.82
973px114,0.82
973pb0346,0.82
973px11,0.82
973px40,0.82
973pb0257,0.82
973pb0347,0.82
49668,0.253
2744pb002,2.2
973pb0112,0.82
dupsheepnewpb01,27
4911c03,15
854stk01,0.2
973pb0352c01,1.25
973pb0353c01,1.25
973pb0353,0.82
973pb0352,0.82
3626bpb0223,0.54
2263pb02,18
948stk01,0.23
4619stk01,0.2
4619base01,?
belvskirt12,0.78
4744pb20,4.05
32533pb555,2.01
32533pb225,2.01
32533pb338,2.01
47327pb01,3.64
32533pb638,2.01
32533pb447,2.01
3070bpb009,0.13
3070bpb010,0.13
3070bpb011,0.13
3070bpb012,0.13
3070bpb013,0.13
3070bpb014,0.13
3070bpb015,0.13
3070bpb016,0.13
3070bpb017,0.13
3070bpb018,0.13
3070bpb019,0.13
3070bpb020,0.13
3070bpb021,0.13
3070bpb022,0.13
3070bpb023,0.13
3070bpb024,0.13
3070bpb025,0.13
3070bpb026,0.13
3070bpb027,0.13
3070bpb028,0.13
3070bpb029,0.13
3070bpb030,0.13
3070bpb031,0.13
3070bpb032,0.13
3070bpb033,0.13
3070bpb034,0.13
3070bpb035,0.13
3070bpb036,0.13
3070bpb037,0.13
3070bpb038,0.13
3070bpb039,0.13
3023pb01,0.36
41896c02,35.45
22253c01,26.2
47334,5
47333,4.4
47328,5.25
47335,4.82
47330,3
47332,3.5
47331,6.13
47339,5.68
31313,28
31368,25
3004pb052,0.83
3137axleS,1.28
6179px5,1.94
32533pb116,2.01
32533pb334,2.01
4180c01,6
31037c01,26
9244ac01,1.24
4743stk01,1
47844pb01,3
47846,9
47843,7.5
47509,6
45141,8
47408px1,5
42025pb03,6
47753,2.1
47844pb02,3.15
47844,3.2
x224pb006,6.7
3069bpb0040,0.26
3068bpb0069,0.45
3068bpb0070,0.45
47973,1
x814px1,0.56
700eD,40
39bc01,0.32
27bc01,0.66
42603pb02,18
4185c01,1.72
6248c02,8.75
6248c03,5.25
3960pb011,1.19
973px71c02,1.25
30485pb01,12
973px71,0.82
22969c03,89
33202px1,52
35c01,6.8
715c01,10
30271px6,220
6309pb001,2.8
6309pb002,2.8
6309pb003,2.8
6309pb004,2.8
6309pb005,2.8
6309pb006,2.8
6309pb007,2.8
6309pb008,2.8
6309pb009,2.8
6309pb010,2.8
6309pb011,2.8
6309pb012,2.8
6309pb013,2.8
6309pb014,2.8
6309pb015,2.8
6309pb016,2.8
6309pb017,2.8
6309pb018,2.8
6309pb019,2.8
6309pb020,2.8
6309pb021,2.8
6309pb022,2.8
6309pb023,2.8
6309pb024,2.8
6309pb025,2.8
6309pb026,2.8
6309pb027,2.8
6309pb028,2.8
6309pb029,2.8
6309pb030,2.8
6309pb031,2.8
6309pb032,2.8
6309pb033,2.8
6309pb034,2.8
6309pb035,2.8
6309pb036,2.8
6309pb037,2.8
6309pb038,2.8
6309pb039,2.8
6309pb040,2.8
6309pb041,2.8
6309pb042,2.8
6309pb043,2.8
6309pb044,2.8
6309pb045,2.8
6309pb046,2.8
6309pb047,2.8
6309pb048,2.8
6309pb049,2.8
6309pb050,2.8
6309pb051,2.8
6309pb052,2.8
6309pb053,2.8
6309pb054,2.8
6309pb055,2.8
6309pb056,2.8
6309pb057,2.8
6309pb058,2.8
6309pb059,2.8
6309pb060,2.8
6309pb061,2.8
6309pb062,2.8
6309pb063,2.8
6309pb064,2.8
6309pb065,2.8
6309pb066,2.8
6309pb067,2.8
6309pb068,2.8
6309pb069,2.8
6309pb070,2.8
6309pb071,2.8
6309pb072,2.8
6309pb073,2.8
6309pb074,2.8
6309pb075,2.8
6309pb076,2.8
6309pb077,2.8
6309pb078,2.8
6309pb079,2.8
6309pb080,2.8
6309pb081,2.8
6309pb082,2.8
6309pb083,2.8
6309pb084,2.8
6309pb085,2.8
6309pb086,2.8
6309pb087,2.8
6309pb088,2.8
6309pb089,2.8
6309pb090,2.8
6309pb091,2.8
6309pb092,2.8
4748stk01,0.1
48171,2.25
48169,2.3
715c02,8.4
7039c01,4
7039c02,4
48446,6.74
47336,5.5
6353stk01,?
48170,2.17
4107418,26
3578stk01,2
47577pb01,0.82
47577pb02,0.82
47577pb03,0.82
47577pb04,0.82
47577pb05,0.82
47577pb06,0.82
47577pb07,0.82
47577pb08,0.82
50451,2.37
50450,4.75
48294,5
48298,3.75
48288pb01,13
48288pb02,13
48288pb03,13
48288pb04,13
973c05,1.25
47576,0.9
x610,7
4072,3.7
fabak3,2.5
6480c01,24
137.1stk01,?
48493,0.67
6309pb093,2.8
48291,1.17
48290,2.67
48289,2.3
47540,38
47540c01,168
2034,130
47537,24
5523,150
5523c01,174
3636stk01,0.51
x610c02px1,9.5
4107417,24
ScalaCribRib,4
71768,12
72465,12
ScalaBlank,4
2377c02,0.96
2377c03,0.93
4173824,132
4182734,4
4182738,4
4182736,4
4173828,4
47847pb001L,6.5
47847pb001R,6.5
4180c04,6
3002oldpb07,1.92
32533pb175,2.01
iFountainstk01,?
4744stk01,0.2
973pb0351c03,1.25
970pb01,1.16
971pb01,0.38
972pb01,0.38
970c00pb0035,1.16
3626bpb0226,0.54
3626bpb0227,0.54
41747pb016,2.43
41748pb016,2.43
5102c54,6.24
970d04,1.16
3626bpb0230,0.54
3626bpb0231,0.54
973c37,1.25
x610c03px2,9.5
x610c04,9.5
3962a,0.44
3962b,0.42
970pb02,1.16
3068pb37,0.45
3068pb42,0.45
3068pb43,0.45
3068pb46,0.45
3068pb45,0.45
4066pb250,8
369stk01,?
367.1stk01,?
43708,2
x661c04,123.5
48490,10.5
48496,1.1
3464c01,0.65
30285c02,5
32004c01,40.3
22969c04,89
3001pb019,2.32
4150pb010,0.33
3068bpb0072,0.45
wheel2ac01,1.87
73435c02,3.52
pinpw2,1.82
231.1stk01,?
x1167cx1,3.01
8868stk01,?
4555stk01,?
10156stk01,0.38
crssprt02pb44b,2.42
3430c02,4.51
3430c01,5
45707,3.54
8366stk01,2
bb0063pb01,1
x883pb02,2
ScalaShowerRod,6
ScalaShowerStan,2
x23pb01,1
x23pb02,1
x23pb03,1
bb0063pb02,1
x22pb01,4
x22pb02,1.85
x24pb02,4
3437pe2,6.39
270pb04,1
4179472,3.12
22253c02,29.37
6441,4.84
31111pb018,23.5
31111pb019,23.5
4198pb09,14
6349stk01,0.3
47376,33.5
47122,17
47116,70.87
4870c01,2.07
6597stk01,1
347.3stk01,?
6370stk01,?
6396stk01,2
6396stk02,0.2
5847stk01,0.88
6541stk01,?
6473stk01,?
1782stk01,0.82
6539stk01,?
6348stk01,0.2
6561stk01,0.4
6625stk01,0.2
6334stk01,1
6676stk01,?
4345apx1,1.55
3430c03,4.8
x66px13,0.82
2572pb01,13.84
43710pb01,1.3
43711pb01,1.3
3039pb027,1.15
x81sub1,0.86
x81sub2,2.65
4066pb183,8
3579stk01,1.13
48288,12.68
6551stk01,?
48452cx1,13
